File Name and Path,Number of commits
dev/com.ibm.ws.webcontainer.servlet.4.0_fat/test-applications/TestServlet40.war/src/testservlet40/{war => }/servlets/ApplicationMBeanServlet.java,1
dev/com.ibm.ws.webcontainer.servlet.4.0_fat/test-applications/TestServlet40.war/src/testservlet40/{war => }/servlets/MyServlet.java,1
dev/com.ibm.ws.webcontainer.servlet.4.0_fat/test-applications/TestServlet40.war/src/testservlet40/{war => }/servlets/ServletEncoding.java,1
dev/com.ibm.ws.webcontainer.servlet.4.0_fat/test-applications/TestServlet40.war/src/testservlet40/{war => }/servlets/SessionTimeoutServlet.java,1
dev/fattest.simplicity/src/componenttest/topology/impl/LibertyServer.java,1
dev/wlp-gradle/java.gradle,1
dev/com.ibm.ws.microprofile.config.1.1_fat/bnd.bnd,1
dev/com.ibm.ws.microprofile.config.1.1_fat/build.gradle,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/BasicConfigTests.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/CDIBrokenInjectionTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/ClassLoaderCacheTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/ClassLoadersTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/DefaultSourcesTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/DynamicSourcesTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/LibertySpecificConfigTests.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/OrdinalsForDefaultsTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/SharedLibTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/SimultaneousRequestsTest.java,1
dev/com.ibm.ws.microprofile.config.1.1_fat/fat/src/com/ibm/ws/microprofile/config/fat/tests/StressTest.java,1
dev/com.ibm.ws.microprofile.config.1.2_fat/bnd.bnd,1
dev/com.ibm.ws.microprofile.config.1.2_fat/build.gradle,1
dev/com.ibm.ws.microprofile.config.1.2_fat/fat/src/com/ibm/ws/microprofile/config12/test/Config12ConverterTests.java,1
dev/com.ibm.ws.microprofile.config.1.3_fat/bnd.bnd,1
dev/com.ibm.ws.microprofile.config.1.3_fat/build.gradle,1
dev/com.ibm.ws.microprofile.config.1.3_fat/fat/src/com/ibm/ws/microprofile/config13/test/ConfigOrdinalServerXMLTest.java,1
dev/com.ibm.ws.microprofile.config.1.3_fat/fat/src/com/ibm/ws/microprofile/config13/test/HotAddMPConfig.java,1
dev/com.ibm.ws.microprofile.config.1.3_fat/fat/src/com/ibm/ws/microprofile/config13/test/ServerXMLTest.java,1
dev/com.ibm.ws.microprofile.config.1.3_fat/fat/src/com/ibm/ws/microprofile/config13/test/VariableServerXMLTest.java,1
dev/com.ibm.ws.microprofile.config.1.4_fat/bnd.bnd,1
dev/com.ibm.ws.microprofile.config.1.4_fat/build.gradle,1
dev/com.ibm.ws.microprofile.config.1.4_fat/fat/src/com/ibm/ws/microprofile/config14/test/Config14Tests.java,1
dev/fattest.simplicity/src/com/ibm/websphere/simplicity/ShrinkHelper.java,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.classpath,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.project,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.settings/bndtools.core.prefs,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.settings/org.eclipse.core.resources.prefs,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.settings/org.eclipse.jdt.core.prefs,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/.settings/org.eclipse.jdt.ui.prefs,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/bnd.bnd,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/build.gradle,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/fat/src/io/openliberty/microprofile/config/internal_fat/FATSuite.java,1
dev/io.openliberty.microprofile.config.3.0.internal_fat/fat/src/io/openliberty/microprofile/config/internal_fat/HotAddMPConfig30.java,1
